,timestamp,bng_subscribers,device_name,vendor,model,os,version,hw_revision,role,ip_address
4198,1759780561,25303.744914867442,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4199,1759780681,26340.829401778206,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4200,1759780801,23042.819659112356,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4201,1759780921,23277.92432218158,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4202,1759781041,23266.66140618803,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4203,1759781161,23957.27341021958,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4204,1759781281,23438.124986739713,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4205,1759781401,23577.628854754486,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4206,1759781521,22842.787864615184,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4207,1759781641,23472.595460594155,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4208,1759781761,21184.88222573139,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4209,1759781881,21568.059160685716,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4210,1759782001,22464.881414380656,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4211,1759782121,22353.223196754047,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4212,1759782241,21873.700838951758,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4213,1759782361,21387.898527823894,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4214,1759782481,22157.774025352093,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4215,1759782601,20375.60364640503,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4216,1759782721,20025.42278997793,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4217,1759782841,20736.088320751813,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4218,1759782961,20446.462415974926,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4219,1759783081,21169.340244672232,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4220,1759783201,20108.563277204637,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4221,1759783321,19940.641428278264,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4222,1759783441,21061.37834423327,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4223,1759783561,20304.642092566668,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4224,1759783681,20113.773613762845,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4225,1759783801,19795.87204973602,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4226,1759783921,19427.99965318402,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4227,1759784041,19971.56709153793,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4228,1759784161,19445.508800078413,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4229,1759784281,20093.232260839577,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4230,1759784401,19519.775929182124,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4231,1759784521,19018.889045640415,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4232,1759784641,19305.589801363345,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4233,1759784761,19234.922507406714,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4234,1759784881,19313.261029733443,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4235,1759785001,19018.525197038485,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4236,1759785121,18639.506811292038,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4237,1759785241,18686.924090631055,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4238,1759785361,17654.845968857015,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4239,1759785481,18619.175270166605,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4240,1759785601,18079.56215923742,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4241,1759785721,18264.76816169104,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4242,1759785841,18182.751688994857,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4243,1759785961,18520.709190470672,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4244,1759786081,18204.830513449197,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4245,1759786201,16683.343670146875,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4246,1759786321,16893.082303717547,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4247,1759786441,16833.34406810639,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4248,1759786561,16823.505725129093,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4249,1759786681,17300.61511588062,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4250,1759786801,16532.386084906993,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4251,1759786921,16942.278089640717,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4252,1759787041,17012.870743601656,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4253,1759787161,15455.110197091695,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4254,1759787281,15419.556083675305,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4255,1759787401,15420.743913759929,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4256,1759787521,15538.991910046856,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4257,1759787641,15270.870369951104,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4258,1759787761,14956.724739280331,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4259,1759787881,15771.966483512428,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4260,1759788001,13187.78562991781,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4261,1759788121,13071.878902038377,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4262,1759788241,13187.370031398734,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4263,1759788361,12798.070414386666,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4264,1759788481,13420.744106965249,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4265,1759788601,13325.294119192908,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4266,1759788721,13257.618466424668,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4267,1759788841,13305.305622352816,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4268,1759788961,11491.130775648744,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4269,1759789081,11598.285168713965,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4270,1759789201,11466.322011237888,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4271,1759789321,11999.649340120144,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4272,1759789441,11466.47892492413,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4273,1759789561,12066.18601042178,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4274,1759789681,11268.339125366643,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4275,1759789801,8795.384417724643,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4276,1759789921,9132.243396600908,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4277,1759790041,9414.390481871786,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4278,1759790161,8565.795368395506,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4279,1759790281,8918.674556798787,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4280,1759790401,9026.653889181514,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4281,1759790521,9436.651010348078,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4282,1759790641,9170.325061516764,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4283,1759790761,5768.2042968751575,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4284,1759790881,5793.479696253106,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4285,1759791001,5721.347666912457,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4286,1759791121,5824.699307968519,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4287,1759791241,5747.900414196377,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4288,1759791361,5691.071534926621,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4289,1759791481,5622.106674953393,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4290,1759791601,4682.779684230243,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4291,1759791721,4612.096170461869,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4292,1759791841,4724.928404600325,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4293,1759791961,4807.512714466995,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4294,1759792081,4723.446045202975,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4295,1759792201,4582.857694635624,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4296,1759792321,4887.40430688237,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4297,1759792441,4534.030366790937,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4298,1759792561,2531.109970167841,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4299,1759792681,2668.0139965290214,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4300,1759792801,2554.169026335969,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4301,1759792921,2567.6189670565054,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4302,1759793041,2612.0497953989407,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4303,1759793161,2530.9489417064033,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4304,1759793281,2593.2867354588057,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4305,1759793401,2101.591056484513,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4306,1759793521,2030.4717483292202,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4307,1759793641,2053.3962777976785,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4308,1759793761,2069.7346119344847,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4309,1759793881,2024.7671816220109,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4310,1759794001,2117.924633611852,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4311,1759794121,2090.1808730970056,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4312,1759794241,2046.8385003473409,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4313,1759794361,1550.0308449610095,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4314,1759794481,1547.2555018486285,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4315,1759794601,1533.6257483091372,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4316,1759794721,1536.2647487263412,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4317,1759794841,1526.4465919742886,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4318,1759794961,1506.7615791276448,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4319,1759795081,1506.5729041115603,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4320,1759795201,1706.671778014129,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4321,1759795321,1713.817900537905,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4322,1759795441,1727.8852817344587,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4323,1759795561,1699.0080550591233,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4324,1759795681,1682.3086278097796,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4325,1759795801,1783.0433540549452,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4326,1759795921,1704.415097941623,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4327,1759796041,1756.3627706409368,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4328,1759796161,1750.9867529275716,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4329,1759796281,1692.0855894300994,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4330,1759796401,1785.1525565172633,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4331,1759796521,1772.8889266675992,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4332,1759796641,1702.948324373551,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4333,1759796761,1709.9841020793049,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4334,1759796881,1696.4754871580194,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4335,1759797001,1710.0276958484806,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4336,1759797121,1711.0210864145354,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4337,1759797241,1721.2446096114904,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4338,1759797361,1763.816116218705,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4339,1759797481,1724.8128850220423,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4340,1759797601,1707.3576405516915,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4341,1759797721,1740.0203497904276,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4342,1759797841,1785.6724428823845,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4343,1759797961,1584.2513624379174,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4344,1759798081,1637.227867462142,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4345,1759798201,1606.913142469155,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4346,1759798321,1623.3920458967407,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4347,1759798441,1633.458805035687,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4348,1759798561,1598.2441226396088,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4349,1759798681,1586.9609933507195,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4350,1759798801,1405.7368719823646,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4351,1759798921,1406.3732523662966,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4352,1759799041,1393.5704475320715,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4353,1759799161,1422.8713120301356,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4354,1759799281,1391.7013385683886,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4355,1759799401,1409.604992603348,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4356,1759799521,1384.6340963639097,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4357,1759799641,1409.0741212179225,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4358,1759799761,1298.1300333241475,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4359,1759799881,1286.7318076646861,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4360,1759800001,1276.831536052492,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4361,1759800121,1282.5289538103802,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4362,1759800241,1286.0589721434249,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4363,1759800361,1259.4926071480638,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4364,1759800481,1264.4494492098852,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4365,1759800601,1293.339084409899,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4366,1759800721,1295.6882460369338,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4367,1759800841,1293.9557516113903,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4368,1759800961,1286.6691463529505,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4369,1759801081,1287.8870148261094,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4370,1759801201,1277.2138284711214,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4371,1759801321,1288.0247276292548,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4372,1759801441,1267.1594253732421,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4373,1759801561,1163.178830575658,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4374,1759801681,1181.938521041308,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4375,1759801801,1160.5117260447735,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4376,1759801921,1161.5379058903986,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4377,1759802041,1154.9949076956996,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4378,1759802161,1163.8739547097036,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4379,1759802281,1180.7673764311658,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4380,1759802401,1108.4584272591185,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4381,1759802521,1080.7624728621165,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4382,1759802641,1109.3627403701055,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4383,1759802761,1120.9705451852697,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4384,1759802881,1095.6519874522387,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4385,1759803001,1107.3411126980461,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4386,1759803121,1104.587920152349,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4387,1759803241,1097.7560361841693,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4388,1759803361,1108.7841419566198,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4389,1759803481,1080.654390828926,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4390,1759803601,1125.1362872429618,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4391,1759803721,1100.5432028306172,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4392,1759803841,1098.6682358154032,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4393,1759803961,1119.3805353951475,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4394,1759804081,1101.706010703581,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4395,1759804201,946.9338990534526,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4396,1759804321,976.5780971845039,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4397,1759804441,974.9909190009864,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4398,1759804561,972.1682330656961,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4399,1759804681,968.1406118916077,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4400,1759804801,965.9893028592655,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4401,1759804921,975.4102243303258,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4402,1759805041,974.2541880168934,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4403,1759805161,974.4441569397741,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4404,1759805281,979.5295074594494,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4405,1759805401,966.2236193343615,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4406,1759805521,969.8883203993627,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4407,1759805641,958.5750125896386,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4408,1759805761,965.9027836511548,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4409,1759805881,975.1916038425193,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4410,1759806001,916.4408753865235,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4411,1759806121,895.7172268463337,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4412,1759806241,903.5068141375572,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4413,1759806361,898.8870400021556,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4414,1759806481,904.4401306784994,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4415,1759806601,913.8432871428009,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4416,1759806721,892.9314574221576,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4417,1759806841,925.3025520748511,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4418,1759806961,890.0966079496997,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4419,1759807081,906.7938684174916,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4420,1759807201,903.9623263592894,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4421,1759807321,901.6808400575644,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4422,1759807441,909.2566175610496,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4423,1759807561,903.9430965682951,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4424,1759807681,918.4489554762033,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4425,1759807801,839.7088189211529,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4426,1759807921,840.7070153001443,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4427,1759808041,850.9112709972483,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4428,1759808161,852.3428404279321,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4429,1759808281,858.1123063080795,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4430,1759808401,848.9058046251018,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4431,1759808521,834.2627790991653,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4432,1759808641,846.6164322656641,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4433,1759808761,858.3285961113941,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4434,1759808881,842.2331848509797,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4435,1759809001,847.629415919479,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4436,1759809121,859.7011164637063,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4437,1759809241,849.9896549660326,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4438,1759809361,860.0525641387501,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4439,1759809481,846.0154466735022,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
4440,1759809601,784.9111728715188,PE-5,Juniper,MX960,Junos,21.3R1,hw3958888,PE,10.2.2.5
